"DATE","CATEGORY","SUBJECT","DOWNLOAD"
"25-May-2021","NSE CLEARING","Market-wide Position Limit in AMARAJABAT
","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/PR_nsccl_25052021.pdf"
"25-May-2021","SURVEILLANCE","Clarification by AXISCADES Technologies Limited

News about Alembic Limited

Clarification by Astec LifeSciences Limited

Clarification by Easy Trip Planners Limited

Clarification by Finolex Cables Limited

Clarification by IFB Industries Limited

Clarification by India Tourism Development Corporation Limited

Clarification by Oriental Hotels Limited

Clarification by Somany Ceramics Limited

Clarification by Vipul Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/PR_surv_25052021.pdf"
"24-May-2021","SURVEILLANCE","Clarification by Apollo Sindoori Hotels Limited

Clarification by Astec LifeSciences Limited

Clarification by Avanti Feeds Limited

Clarification by Eveready Industries India Limited

Clarification by Global Education Limited

Clarification by IIFL Securities Limited

Clarification by InfoBeans Techno. Ltd.

Clarification by N. B. I. Industrial Finance Company Limited

Clarification by Nitiraj Engineers Limited

Clarification by Pokarna Limited

Clarification by Take Solutions Limited

Clarification by Thangamayil Jewellery Limited

Clarification by VLS Finance Limited

Clarification by Vipul Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/PR_surv_24052021.pdf"
"24-May-2021","NSE INDICES","Change in the Fixed Income Indices w.e.f. June 01, 2021
","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/ind_prs24052021.pdf"
"24-May-2021","NSE CLEARING","Market-wide Position Limit in CANBK
","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/PR_nsccl_24052021.pdf"
"21-May-2021","SURVEILLANCE","Clarification by Airan Limited

Clarification by Akash Infra Projects Limited

Clarification by Bombay Super Hybrid Seeds Limited

Clarification by Bombay Super Hybrid Seeds Limited

Clarification by EBIXCASH WORLD MONEY INDIA LIMITED

Clarification by Eveready Industries India Limited

Clarification by Global Education Limited

Clarification by Gokul Refoils and Solvent Limited

Clarification by IIFL Securities Limited

Clarification by Intense Technologies Limited

Clarification by Intense Technologies Limited

Clarification by La Opala RG Limited

Clarification by La Opala RG Limited

Clarification by Neogen Chemicals Limited

Clarification by Pokarna Limited

Clarification by Rupa &amp; Company Limited

Clarification by Share India Securities Limited

Clarification by TV Today Network Limited

Clarification by Take Solutions Limited

Clarification by Thangamayil Jewellery Limited

Clarification by VLS Finance Limited

Clarification by Zenith Exports Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/PR_surv_21052021_0.pdf"
"21-May-2021","SURVEILLANCE","
	Clarification by Airan Limited



	Clarification by Akash Infra Projects Limited



	Clarification by Bombay Super Hybrid Seeds Limited



	Clarification by Bombay Super Hybrid Seeds Limited



	Clarification by EBIXCASH WORLD MONEY INDIA LIMITED



	Clarification by Eveready Industries India Limited



	Clarification by Global Education Limited



	Clarification by Gokul Refoils and Solvent Limited



	Clarification by IIFL Securities Limited



	Clarification by Intense Technologies Limited



	Clarification by Intense Technologies Limited



	Clarification by La Opala RG Limited



	Clarification by La Opala RG Limited



	Clarification by Neogen Chemicals Limited



	Clarification by Pokarna Limited



	Clarification by Rupa &amp; Company Limited



	Clarification by Share India Securities Limited



	Clarification by TV Today Network Limited



	Clarification by Take Solutions Limited



	Clarification by Thangamayil Jewellery Limited



	Clarification by VLS Finance Limited



	Clarification by Zenith Exports Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/PR_surv_21052021.pdf"
"20-May-2021","SURVEILLANCE","Clarification by Airan Limited

Clarification by Akash Infra Projects Limited

Clarification by Bombay Super Hybrid Seeds Limited

Clarification by EBIXCASH WORLD MONEY INDIA LIMITED

Clarification by Gokul Refoils and Solvent Limited

Clarification by Intense Technologies Limited

Clarification by La Opala RG Limited

Clarification by Rupa &amp; Company Limited

Clarification by Share India Securities Limited

Clarification by TV Today Network Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/PR_surv_20052021.pdf"
"20-May-2021","NSE CLEARING","Market-wide Position Limit in BHEL

Market-wide Position Limit in JINDALSTEL

Market-wide Position Limit in PNB
","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/PR_nsccl_20052021.pdf"
"19-May-2021","CORPORATE COMMUNICATIONS","NSE Academy signs MoU with Bharathiar University, Coimbatore, Tamilnadu

","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/PR_cc_19052021.pdf"
"19-May-2021","NSE LISTING","Listing of equity shares of Moksh Ornaments Limited on Capital Market Segment (Main Board) pursuant to migration from SME Emerge Platform
","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/PR_list_19052021.pdf"
"19-May-2021","SURVEILLANCE","Clarification by Banka BioLoo Limited

Clarification by GATI Limited

Clarification by Gabriel India Limited

Clarification by KEI Industries Limited

Clarification by Mahindra Logistics Limited

Clarification by Rupa &amp; Company Limited

Clarification by The New India Assurance Company Limited

Clarification by VRL Logistics Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/PR_surv_19052021.pdf"
"18-May-2021","SURVEILLANCE","News about Adani Green Energy Limited

Clarification by Banka BioLoo Limited

Clarification by Dharani Sugars &amp; Chemicals Limited

Clarification by EBIXCASH WORLD MONEY INDIA LIMITED

Clarification by GATI Limited

Clarification by Gabriel India Limited

Clarification by Gokul Refoils and Solvent Limited

Clarification by KEI Industries Limited

Clarification by Mahindra Logistics Limited

Clarification by Nath Bio-Genes (India) Limited

Clarification by Sanghvi Movers Limited

Clarification by Schneider Electric Infrastructure Limited

Clarification by VRL Logistics Limited

Clarification by Weizmann Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/PR_surv_18052021.pdf"
"18-May-2021","NSE CLEARING","Market-wide Position Limit in NATIONALUM
","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/PR_nsccl_18052021.pdf"
"17-May-2021","SURVEILLANCE","Clarification by Aaron Industries Limited

Clarification by Airan Limited

Clarification by Almondz Global Securities Limited

Clarification by Ausom Enterprise Limited

Clarification by Dhunseri Investments Limited

Clarification by Hester Biosciences Limited

Clarification by Kirloskar Electric Company Limited

Clarification by Nath Bio-Genes (India) Limited

Clarification by Sanghvi Movers Limited

Clarification by Shree Renuka Sugars Limited

Clarification by Shriram EPC Limited

Clarification by TCNS Clothing Co. Limited

Clarification by Tarapur Transformers Limited

Clarification by Weizmann Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/PR_surv_17052021.pdf"
"17-May-2021","NSE LISTING","Recommencement of trading in equity shares of Proseed India Limited allotted post capital reduction pursuant to the Resolution Plan approved by NCLT

&nbsp;
","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/PR_list_17052021.pdf"
"14-May-2021","SURVEILLANCE","
	Clarification by Aaron Industries Limited



	Clarification by Ausom Enterprise Limited



	Clarification by Bharat Bijlee Limited



	Clarification by Deep Industries Limited



	Clarification by Gufic Biosciences Limited



	Clarification by Hester Biosciences Limited



	Clarification by Kirloskar Electric Company Limited



	Clarification by Kopran Limited



	Clarification by SPML Infra Limited



	Clarification by Shree Renuka Sugars Limited



	Clarification by Southern Petrochemicals Industries Corporation Limited



	Clarification by TCNS Clothing Co. Limited



	Clarification by TD Power Systems Limited



	Clarification by Uniphos Enterprises Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/PR_surv_14052021.pdf"
"14-May-2021","NSE CLEARING","
	Market-wide Position Limit in SAIL

","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/PR_nsccl_14052021.pdf"
"12-May-2021","NSE CLEARING","Market-wide Position Limit in BHEL

Market-wide Position Limit in CADILAHC
","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/PR_nsccl_12052021.pdf"
"12-May-2021","NSE INDICES","Change in NIFTY SME EMERGE Index w.e.f. May 20, 2021
","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/ind_prs12052021.pdf"
"12-May-2021","SURVEILLANCE","Clarification by Akash Infra Projects Limited

Clarification by Ambica Agarbathies &amp; Aroma industries Limited

Clarification by Avanti Feeds Limited

Clarification by Bharat Bijlee Limited

Clarification by Deep Industries Limited

Clarification by Expleo Solutions Limited

Clarification by Gufic Biosciences Limited

Clarification by Ingersoll Rand (India) Limited

Clarification by Jaiprakash Associates Limited


Clarification by Kingfa Science &amp; Technology (India) Limited

Clarification by Kopran Limited

Clarification by Max India Limited

Clarification by Nalwa Sons Investments Limited

Clarification by Rushil Decor Limited

Clarification by SPML Infra Limited

Clarification by Shyam Century Ferrous Limited

Clarification by Southern Petrochemicals Industries Corporation Limited

Clarification by Sun Pharma Advanced Research Company Limited

Clarification by TD Power Systems Limited

News about Tata Motors Limited

Clarification by Uniphos Enterprises Limited

Clarification by Vaswani Industries Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/PR_surv_12052021.pdf"
"12-May-2021","NSE LISTING","Listing of Units of POWERGRID Infrastructure Investment Trust (IPO)
","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/PR_list_12052021.pdf"
"11-May-2021","SURVEILLANCE","Clarification by Agarwal Industrial Corporation Limited

Clarification by Dhanuka Agritech Limited

Clarification by Expleo Solutions Limited

Clarification by GMM Pfaudler Limited

Clarification by Ingersoll Rand (India) Limited

Clarification by Kingfa Science &amp; Technology (India) Limited

Clarification by Max India Limited

Clarification by Rushil Decor Limited

Clarification by Sakar Healthcare Limited

Clarification by Signet Industries Limited

Clarification by Sun Pharma Advanced Research Company Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/PR_surv_11052021.pdf"
"11-May-2021","NSE CLEARING","Market-wide Position Limit in CANBK

&nbsp;
","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/PR_nsccl_11052021.pdf"
"10-May-2021","NSE CLEARING","Market-wide Position Limit in PNB
","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/PR_nsccl_10052021.pdf"
"10-May-2021","NSE LISTING","Listing of Equity Shares of Chaman Lal Setia Exports Limited (New Listing)
","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/PR_list_10052021.pdf"
"10-May-2021","NSE INDICES","NSE Indices launches Nifty Microcap 250 Index
","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/ind_prs10052021.pdf"
"10-May-2021","SURVEILLANCE","Clarification by 3P Land Holdings Limited

Clarification by Agarwal Industrial Corporation Limited

Clarification by Ambica Agarbathies &amp; Aroma industries Limited

Clarification by Dhanuka Agritech Limited

Clarification by GMM Pfaudler Limited

Clarification by Geekay Wires Limited

Clarification by Indraprastha Medical Corporation Limited

Clarification by Jaiprakash Associates Limited

Clarification by Kolte - Patil Developers Limited

Clarification by Nureca Limited

Clarification by Sakar Healthcare Limited

Clarification by Shree Pushkar Chemicals &amp; Fertilisers Limited

Clarification by Somi Conveyor Beltings Limited

Clarification by The South Indian Bank Limited

Clarification by Themis Medicare Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/PR_nsccl_10052021_0.pdf"
"07-May-2021","NSE LISTING","Listing of Secured Redeemable Non-Convertible Debentures of India Grid Trust
","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/PR_list_07052021.pdf"
"07-May-2021","NSE CLEARING","Market-wide Position Limit in NATIONALUM
","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/PR_nsccl_07052021.pdf"
"07-May-2021","INVESTOR SERVICES CELL","Corporates with highest number of complaints pending
","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/PR_isc_07052021.pdf"
"07-May-2021","SURVEILLANCE","
	Clarification by EID Parry India Limited



	Clarification by Geekay Wires Limited



	Clarification by Ginni Filaments Limited



	Clarification by Indraprastha Medical Corporation Limited



	Clarification by Kolte - Patil Developers Limited



	Clarification by Kothari Sugars And Chemicals Limited



	Clarification by Nahar Industrial Enterprises Limited



	Clarification by Nureca Limited



	Clarification by SIL Investments Limited



	Clarification by Shree Pushkar Chemicals &amp; Fertilisers Limited



	Clarification by Shree Rama Multi-Tech Limited



	Clarification by Somi Conveyor Beltings Limited



	News about Tata Motors Limited



	Clarification by The South Indian Bank Limited



	Clarification by Themis Medicare Limited



	Clarification by Vaswani Industries Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/PR_surv_07052021.pdf"
"06-May-2021","SURVEILLANCE","
	Clarification by Apex Frozen Foods Limited



	Clarification by Dhunseri Ventures Limited



	Clarification by Ginni Filaments Limited



	Clarification by Igarashi Motors India Limited



	Clarification by KRBL Limited



	Clarification by Kothari Sugars And Chemicals Limited



	Clarification by Nahar Industrial Enterprises Limited



	Clarification by New Delhi Television Limited



	Clarification by SIL Investments Limited



	Clarification by Shree Rama Multi-Tech Limited



	Clarification by The Great Eastern Shipping Company Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/PR_surv_06052021.pdf"
"06-May-2021","NSE CLEARING","
	Market-wide Position Limit in BHEL


&nbsp;
","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/PR_nsccl_06052021.pdf"
"05-May-2021","NSE CLEARING","Market-wide Position Limit in TATACHEM
","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/PR_nsccl_05052021.pdf"
"05-May-2021","NSE LISTING","Listing of equity shares of Ajooni Biotech Limited on Capital Market Segment (Main Board) pursuant to migration from SME Emerge Platform
","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/PR_list_05052021_0.pdf"
"05-May-2021","NSE LISTING","Listing of Equity Shares of Computer Age Management Services Limited (New Listing)
","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/PR_list_05052021.pdf"
"05-May-2021","SURVEILLANCE","Clarification by Bajaj Hindusthan Sugar Limited

Clarification by D P Wires Limited

Clarification by Dhunseri Ventures Limited

Clarification by Dish TV India Limited

Clarification by EID Parry India Limited

Clarification by Excel Industries Limited

Clarification by Jubilant Ingrevia Limited

Clarification by Reliance Infrastructure Limited

Clarification by Shree Renuka Sugars Limited

Clarification by Suumaya Industries Limited

Clarification by TCPL Packaging Limited

Clarification by Tata Metaliks Limited

Clarification by The Andhra Sugars Limited

Clarification by Triveni Engineering &amp; Industries Limited

&nbsp;
","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/PR_surv_05052021.pdf"
"04-May-2021","SURVEILLANCE","Clarification by Ambica Agarbathies &amp; Aroma industries Limited

Clarification by Apex Frozen Foods Limited

Clarification by Avadh Sugar &amp; Energy Limited

Clarification by Bajaj Hindusthan Sugar Limited

Clarification by Cambridge Technology Enterprises Limited

Clarification by D P Wires Limited

Clarification by Dish TV India Limited

Clarification by Excel Industries Limited

Clarification by Filatex India Limited

Clarification by Jubilant Ingrevia Limited

Clarification by Magadh Sugar &amp; Energy Limited

Clarification by Shree Renuka Sugars Limited

Clarification by Suumaya Industries Limited

Clarification by TCPL Packaging Limited

Clarification by Tata Metaliks Limited

Clarification by The Andhra Sugars Limited

Clarification by The Investment Trust Of India Limited

Clarification by The Ugar Sugar Works Limited

Clarification by Uttam Sugar Mills Limited

Clarification by Vadilal Industries Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/PR_surv_04052021.pdf"
"03-May-2021","SURVEILLANCE","Clarification by Cambridge Technology Enterprises Limited

Clarification by Centrum Capital Limited

Clarification by Dhanuka Agritech Limited

Clarification by Filatex India Limited

Clarification by Hindustan Oil Exploration Company Limited

Clarification by KRBL Limited

Clarification by Magadh Sugar &amp; Energy Limited

Clarification by Polyplex Corporation Limited

Clarification by Reliance Infrastructure Limited

Clarification by The Investment Trust Of India Limited

Clarification by The Ugar Sugar Works Limited

Clarification by Uttam Sugar Mills Limited

Clarification by Vadilal Industries Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/PR_surv_03052021.pdf"
"03-May-2021","NSE LISTING","Listing of Equity Shares of Isgec Heavy Engineering Limited (New Listing)
","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/PR_list_03052021.pdf"
"30-Apr-2021","SURVEILLANCE","Clarification by Ambica Agarbathies &amp; Aroma industries Limited

Clarification by Apollo Micro Systems Limited

Clarification by Ashapura Minechem Limited

Clarification by Atul Auto Limited

Clarification by Avadh Sugar &amp; Energy Limited

Clarification by Bharat Rasayan Limited

Clarification by Centrum Capital Limited

Clarification by Chemfab Alkalis Limited

Clarification by EID Parry India Limited

Clarification by Hindustan Oil Exploration Company Limited

Clarification by Lincoln Pharmaceuticals Limited

Clarification by Polyplex Corporation Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2021-05/PR_surv_30042021.pdf"
"30-Apr-2021","PRESS_RELEASES","
	Market-wide Position Limit in SUNTV


&nbsp;
","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/PR_nsccl_30042021.pdf"
"29-Apr-2021","SURVEILLANCE","Clarification by Apollo Micro Systems Limited

Clarification by Ashapura Minechem Limited

Clarification by BF Utilities Limited

Clarification by Bharat Rasayan Limited

Clarification by Biofil Chemicals &amp; Pharmaceuticals Limited

Clarification by Chemfab Alkalis Limited

Clarification by Coral India Finance &amp; Housing Limited

Clarification by Goodluck India Limited

Clarification by Gujarat Ambuja Exports Limited

Clarification by Jagsonpal Pharmaceuticals Limited

Clarification by Jubilant Industries Limited

Clarification by Kiri Industries Limited

Clarification by Lemon Tree Hotels Limited

Clarification by Lincoln Pharmaceuticals Limited

Clarification by Macrotech Developers Limited

Clarification by Oriental Aromatics Limited

Clarification by Panacea Biotec Limited

Clarification by Sonata Software Limited

Clarification by Spandana Sphoorty Financial Limited

News about Sun Pharmaceutical Industries Limited

Clarification by Triveni Engineering &amp; Industries Limited

Clarification by Vardhman Polytex Limited

Clarification by N. B. I. Industrial Finance Company Limited

&nbsp;
","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/PR_surv_29042021.pdf"
"29-Apr-2021","NSE LISTING","Listing of Equity Shares of Modison Metals Limited (New Listing)
","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/PR_list_29042021.pdf"
"29-Apr-2021","NSE INDICES","Change in NIFTY SME EMERGE Index w.e.f. May 06, 2021
","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/ind_prs29042021.pdf"
"28-Apr-2021","SURVEILLANCE","Clarification by AstraZeneca Pharma India Limited

Clarification by BF Utilities Limited

Clarification by Camlin Fine Sciences Limited

Clarification by Coral India Finance &amp; Housing Limited

Clarification by Goodluck India Limited

Clarification by Gujarat Ambuja Exports Limited

Clarification by Gujarat Narmada Valley Fertilizers and Chemicals Limited

News about Indiabulls Housing Finance Limited

News about Indiabulls Real Estate Limited

Clarification by Intense Technologies Limited

Clarification by Kiri Industries Limited

Clarification by Lemon Tree Hotels Limited

Clarification by Orient Refractories Limited

Clarification by Oriental Aromatics Limited

Clarification by Panacea Biotec Limited

Clarification by Spandana Sphoorty Financial Limited

News about Sun Pharmaceutical Industries Limited

Clarification by Vardhman Polytex Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/PR_surv_28042021.pdf"
"27-Apr-2021","SURVEILLANCE","Clarification by Apar Industries Limited

Clarification by AstraZeneca Pharma India Limited

Clarification by Bal Pharma Limited

Clarification by Butterfly Gandhimathi Appliances Limited

Clarification by Camlin Fine Sciences Limited

Clarification by Gujarat Narmada Valley Fertilizers and Chemicals Limited

News about Indiabulls Housing Finance Limited

News about Indiabulls Real Estate Limited

Clarification by Intense Technologies Limited

Clarification by Jubilant Industries Limited

Clarification by K.P.R. Mill Limited

Clarification by Mayur Uniquoters Ltd

Clarification by Nectar Lifesciences Limited

Clarification by Rajdarshan Industries Limited

Clarification by TPL Plastech Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/PR_surv_27042021.pdf"
"26-Apr-2021","NSE CLEARING","Market-wide Position Limit in SAIL
","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/PR_nsccl_26042021.pdf"
"26-Apr-2021","NSE INDICES","Change in the Fixed Income Indices w.e.f. May 03, 2021
","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/ind_prs26042021.pdf"
"26-Apr-2021","SURVEILLANCE","Clarification by Apar Industries Limited

Clarification by Apcotex Industries Limited

Clarification by Bal Pharma Limited

Clarification by Bpl Limited

Clarification by Confidence Petroleum India Limited

Clarification by Cubex Tubings Limited

Clarification by Hester Biosciences Limited

Clarification by Hilton Metal Forging Limited

Clarification by Inox Wind Limited

Clarification by Mayur Uniquoters Ltd

News about N. B. I. Industrial Finance Company Limited

Clarification by Nalwa Sons Investments Limited

Clarification by SMS Lifesciences India Limited

Clarification by TPL Plastech Limited

Clarification by TTK Healthcare Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/PR_surv_26042021.pdf"
"23-Apr-2021","NSE LISTING","Listing of Equity Shares of Deep Industries Limited pursuant to Scheme of Arrangement
","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/PR_list_23042021.pdf"
"23-Apr-2021","SURVEILLANCE","Clarification by Apcotex Industries Limited

Clarification by Confidence Petroleum India Limited

Clarification by Cubex Tubings Limited

News about DCB Bank Limited

Clarification by Dishman Carbogen Amcis Limited

Clarification by Emami Paper Mills Limited

Clarification by FDC Limited

Clarification by Ingersoll Rand (India) Limited

Clarification by Inox Wind Limited

Clarification by JM Financial Limited

Clarification by Jagsonpal Pharmaceuticals Limited

Clarification by Nectar Lifesciences Limited

News about Power Grid Corporation of India Limited

Clarification by RPG Life Sciences Limited

Clarification by Rajdarshan Industries Limited

News about SHREE CEMENT LIMITED

Clarification by TTK Healthcare Limited

Clarification by Vivimed Labs Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/PR_surv_23042021.pdf"
"22-Apr-2021","SURVEILLANCE","Clarification by Cubex Tubings Limited

News about DCB Bank Limited

Clarification by Dishman Carbogen Amcis Limited

Clarification by Emami Paper Mills Limited

Clarification by FDC Limited

Clarification by JM Financial Limited

Clarification by RPG Life Sciences Limited

News about SHREE CEMENT LIMITED

Clarification by Vivimed Labs Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/PR_surv_22042021.pdf"
"22-Apr-2021","NSE CLEARING","Market-wide Position Limit in IBULHSGFIN

&nbsp;
","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/PR_nsccl_22042021.pdf"
"22-Apr-2021","NSE INDICES","Replacements in Indices w.e.f. April 29, 2021
","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/ind_prs22042021.pdf"
"20-Apr-2021","SURVEILLANCE","Clarification by Everest Kanto Cylinder Limited

Clarification by Intrasoft Technologies Limited

Clarification by Ortin Laboratories Limited

Clarification by RPG Life Sciences Limited

Clarification by Suvidhaa Infoserve Limited

Clarification by Tamilnadu PetroProducts Limited

Clarification by Times Guaranty Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/PR_surv_20042021.pdf"
"20-Apr-2021","NSE LISTING","Listing of equity shares of Tembo Global Industries Limited on Capital Market Segment (Main Board) pursuant to migration from SME Emerge Platform
","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/PR_list_20042021.pdf"
"19-Apr-2021","NSE LISTING","Listing of equity shares of Nitiraj Engineers Limited On Capital Market Segment (Main Board) pursuant to migration from SME Emerge platform

&nbsp;
","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/PR_list_19042021.pdf"
"19-Apr-2021","SURVEILLANCE","Clarification by DCM Shriram Limited

Clarification by Everest Kanto Cylinder Limited

Clarification by Intrasoft Technologies Limited

Clarification by Ortin Laboratories Limited

Clarification by Suvidhaa Infoserve Limited

Clarification by Tamilnadu PetroProducts Limited

Clarification by Times Guaranty Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/PR_surv_19042021.pdf"
"16-Apr-2021","SURVEILLANCE","Clarification by Arihant Superstructures Limited

Clarification by DCM Shriram Limited

Clarification by Hester Biosciences Limited

Clarification by Manaksia Aluminium Company Limited

Clarification by Subex Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2021-09/PR_surv_16042021.pdf"
"16-Apr-2021","NSE CLEARING","
	Market-wide Position Limit in SUNTV


&nbsp;
","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/PR_nsccl_16042021.pdf"
"16-Apr-2021","NSE LISTING","Listing of Equity Shares of Macrotech Developers Limited (Main Board-IPO)
","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/PR_list_16042021.pdf"
"15-Apr-2021","NSE CLEARING","Market-wide Position Limit in SAIL
","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/PR_nsccl_15042021.pdf"
"15-Apr-2021","SURVEILLANCE","Clarification by Arihant Superstructures Limited

Clarification by Cinevista Limited

Clarification by Hilton Metal Forging Limited

Clarification by Industrial Investment Trust Limited

Clarification by Manaksia Aluminium Company Limited

Clarification by Subex Limited

Clarification by Vimta Labs Limited

News about Vodafone Idea Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/PR_surv_15042021.pdf"
"15-Apr-2021","NSE LISTING","Revocation of suspension of trading in equity shares of Ambica Agarbathies &amp; Aroma Industries Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/PR_list_15042021.pdf"
"13-Apr-2021","NSE INDICES","Change in NIFTY SME EMERGE Index w.e.f. April 22, 2021
","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/ind_prs13042021.pdf"
"13-Apr-2021","SURVEILLANCE","Clarification by AXISCADES Technologies Limited

Clarification by Bedmutha Industries Limited

Clarification by Cigniti Technologies Limited

Clarification by Cinevista Limited

Clarification by IZMO Limited

Clarification by K.P.R. Mill Limited

Clarification by Nagreeka Exports Limited

Clarification by Religare Enterprises Limited

News about Sical Logistics Limited

Clarification by Vimta Labs Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/PR_surv_13042021.pdf"
"13-Apr-2021","CORPORATE COMMUNICATIONS","NSE launches cloud-based research facility NSE Data Room (NDR)
","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/PR_cc_13042021.pdf"
"12-Apr-2021","SURVEILLANCE","Clarification by ARSS Infrastructure Projects Limited

Clarification by AXISCADES Technologies Limited

Clarification by Aarti Surfactants Limited

Clarification by Agri-Tech (India) Limited

Clarification by Alpa Laboratories Limited

Clarification by Ausom Enterprise Limited

Clarification by Bank of Maharashtra

Clarification by Bedmutha Industries Limited

Clarification by Emami Realty Limited

Clarification by Future Market Networks Limited

Clarification by Gujarat Alkalies and Chemicals Limited

Clarification by IZMO Limited

Clarification by Krebs Biochemicals and Industries Limited

Clarification by Maithan Alloys Limited

Clarification by Nagreeka Exports Limited

Clarification by Nureca Limited

Clarification by SPML Infra Limited

Clarification by Sanginita Chemicals Limited

Clarification by Sasken Technologies Limited
","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/PR_surv_12042021.pdf"
"09-Apr-2021","SURVEILLANCE","
	Clarification by Jullundur Motor Agency (Delhi) Limited



	Clarification by Maithan Alloys Limited



	Clarification by Emami Realty Limited



	Clarification by Ausom Enterprise Limited



	Clarification by Agri-Tech (India) Limited



	Clarification by Krebs Biochemicals and Industries Limited



	Clarification by Nalwa Sons Investments Limited



	Clarification by Aarti Surfactants Limited



	Clarification by Alpa Laboratories Limited



	Clarification by Future Market Networks Limited



	Clarification by Sanginita Chemicals Limited



	Clarification by SPML Infra Limited



	Clarification by ARSS Infrastructure Projects Limited



	Clarification by Orient Refractories Limited



	Clarification by Butterfly Gandhimathi Appliances Limited



	Clarification by FDC Limited



	Clarification by Sasken Technologies Limited



	Clarification by Gujarat Alkalies and Chemicals Limited



	Clarification by Bank of Maharashtra



	Clarification by Vodafone Idea Limited

","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/PR_surv_09042021.pdf"
"09-Apr-2021","NSE INDICES","
	NSE Indices launches Nifty AAA Bond Plus SDL Apr 2026 50:50 Index

","https://nsearchives.nseindia.com//web/sites/default/files/2021-04/ind_prs09042021.pdf"
